id;customer;createdAt;totalAmount;status;salesChannel
MOCK_ORD_10298;CUST_5079;03/07/2024 15:45;129,13;CONCLUDED;iFood
MOCK_ORD_10299;CUST_7519;26/02/2024 23:23;327,67;CONCLUDED;iFood
MOCK_ORD_10300;CUST_8674;25/02/2024 08:58;109,61;CONCLUDED;iFood
MOCK_ORD_10301;CUST_1320;21/01/2024 09:19;299,99;CONCLUDED;Website
MOCK_ORD_10302;CUST_7894;26/12/2024 04:05;174,11;CONCLUDED;App Proprio
MOCK_ORD_10303;CUST_7257;27/10/2024 23:00;199,17;CONCLUDED;Telefone
MOCK_ORD_10304;CUST_5932;29/08/2025 09:53;282,88;CONCLUDED;Telefone
MOCK_ORD_10305;CUST_3522;01/02/2024 08:55;284,15;CANCELED;WhatsApp
MOCK_ORD_10306;CUST_2932;22/03/2025 01:44;152,94;CONCLUDED;Telefone
MOCK_ORD_10307;CUST_8134;12/10/2025 13:32;292,7;CONCLUDED;Website
MOCK_ORD_10308;CUST_5551;09/02/2025 22:53;77,64;CANCELED;Telefone
MOCK_ORD_10309;CUST_3414;11/03/2025 23:45;346,2;CONCLUDED;App Proprio
MOCK_ORD_10310;CUST_4314;12/03/2025 07:17;209,44;CONCLUDED;iFood
MOCK_ORD_10311;CUST_1047;31/01/2025 03:19;302,86;CANCELED;Website
MOCK_ORD_10312;CUST_7515;26/04/2025 15:57;178,86;CONCLUDED;Website
MOCK_ORD_10313;CUST_3697;02/05/2025 18:47;165,73;DISPATCHED;Telefone
MOCK_ORD_10314;CUST_7742;24/06/2025 08:32;137,75;CONCLUDED;Website
MOCK_ORD_10315;CUST_7661;29/06/2024 10:10;69,76;DISPATCHED;Telefone
MOCK_ORD_10316;CUST_3565;08/05/2024 13:00;314,53;CONCLUDED;iFood
MOCK_ORD_10317;CUST_7308;31/05/2025 13:17;23,52;DISPATCHED;Website
MOCK_ORD_10318;CUST_7661;12/10/2024 05:20;23,86;DISPATCHED;iFood
MOCK_ORD_10319;CUST_9128;24/03/2025 14:14;128,81;CONCLUDED;Website
MOCK_ORD_10320;CUST_2959;31/07/2024 15:55;169,27;CONCLUDED;App Proprio
MOCK_ORD_10321;CUST_9340;05/10/2024 03:55;207,73;CONCLUDED;App Proprio
MOCK_ORD_10322;CUST_6020;12/06/2025 03:32;25,96;CONCLUDED;iFood
MOCK_ORD_10323;CUST_5812;30/03/2025 13:55;176,9;CONCLUDED;iFood
MOCK_ORD_10324;CUST_1548;23/06/2024 08:45;231,53;CONCLUDED;iFood
MOCK_ORD_10325;CUST_6757;11/05/2024 09:45;305,09;DISPATCHED;WhatsApp
MOCK_ORD_10326;CUST_6491;18/04/2025 21:29;57,75;DISPATCHED;iFood
MOCK_ORD_10327;CUST_8634;12/10/2024 03:59;350,28;CONCLUDED;Telefone
MOCK_ORD_10328;CUST_5702;16/09/2025 18:39;285,7;CONCLUDED;WhatsApp
MOCK_ORD_10329;CUST_5551;31/03/2024 01:36;329,65;CANCELED;Telefone
MOCK_ORD_10330;CUST_6149;21/04/2024 17:38;311,69;CONCLUDED;App Proprio
MOCK_ORD_10331;CUST_5431;14/11/2024 00:57;295,22;CONCLUDED;iFood
MOCK_ORD_10332;CUST_4838;07/08/2024 09:05;92,36;CONCLUDED;App Proprio
MOCK_ORD_10333;CUST_9115;30/05/2025 00:10;307,34;CONCLUDED;Telefone
MOCK_ORD_10334;CUST_7415;24/01/2025 14:04;73,93;CONCLUDED;Website
MOCK_ORD_10335;CUST_4826;04/11/2024 07:45;201,22;CONCLUDED;Website
MOCK_ORD_10336;CUST_7308;04/11/2023 01:22;134,03;CONCLUDED;App Proprio
MOCK_ORD_10337;CUST_4686;07/11/2024 09:38;245,11;CANCELED;App Proprio
MOCK_ORD_10338;CUST_5828;27/03/2025 09:33;75,79;CONCLUDED;App Proprio
MOCK_ORD_10339;CUST_6969;11/04/2025 04:43;215,48;CONCLUDED;WhatsApp
MOCK_ORD_10340;CUST_7584;06/06/2024 21:32;315,86;DISPATCHED;iFood
MOCK_ORD_10341;CUST_5706;16/03/2025 01:17;74,91;DISPATCHED;Telefone
MOCK_ORD_10342;CUST_7584;11/10/2025 12:05;151,65;DISPATCHED;App Proprio
MOCK_ORD_10343;CUST_1211;12/01/2025 19:57;326,68;DISPATCHED;Telefone
MOCK_ORD_10344;CUST_3865;04/10/2025 05:18;99,7;DISPATCHED;iFood
MOCK_ORD_10345;CUST_5139;13/09/2024 08:01;184,72;CONCLUDED;App Proprio
MOCK_ORD_10346;CUST_5812;19/08/2025 07:38;158,1;CONCLUDED;WhatsApp
MOCK_ORD_10347;CUST_7055;01/12/2024 07:26;276,88;CONCLUDED;iFood
MOCK_ORD_10348;CUST_4853;26/04/2024 05:29;245,4;DISPATCHED;WhatsApp
MOCK_ORD_10349;CUST_5305;05/05/2024 17:30;169,3;CONCLUDED;App Proprio
MOCK_ORD_10350;CUST_7022;21/10/2025 04:26;274,64;CONCLUDED;iFood
MOCK_ORD_10351;CUST_6558;22/09/2024 23:08;301,04;CONCLUDED;Telefone
MOCK_ORD_10352;CUST_1333;11/02/2024 01:29;75,06;CONCLUDED;App Proprio
MOCK_ORD_10353;CUST_4917;08/10/2025 19:28;92,65;CANCELED;Website
MOCK_ORD_10354;CUST_3637;28/10/2024 10:57;192,92;CONCLUDED;WhatsApp
MOCK_ORD_10355;CUST_1877;15/10/2025 19:25;205,85;CONCLUDED;Telefone
MOCK_ORD_10356;CUST_9980;17/05/2025 11:20;185,95;CONCLUDED;Website
MOCK_ORD_10357;CUST_4377;14/12/2024 19:09;288,25;CONCLUDED;WhatsApp
MOCK_ORD_10358;CUST_1259;11/06/2024 11:46;232,48;CONCLUDED;iFood
MOCK_ORD_10359;CUST_6349;12/01/2024 14:25;88,0;DISPATCHED;iFood
MOCK_ORD_10360;CUST_2539;22/01/2024 22:43;290,88;CONCLUDED;Website
MOCK_ORD_10361;CUST_6872;28/05/2025 04:56;73,38;CONCLUDED;Telefone
MOCK_ORD_10362;CUST_7736;11/04/2025 22:25;303,12;CANCELED;App Proprio
MOCK_ORD_10363;CUST_8554;24/03/2024 16:20;347,75;CONCLUDED;Telefone
MOCK_ORD_10364;CUST_4838;30/06/2024 19:15;118,87;CONCLUDED;App Proprio
MOCK_ORD_10365;CUST_5658;07/01/2025 20:28;163,97;CONCLUDED;Telefone
MOCK_ORD_10366;CUST_1149;21/03/2024 02:24;81,74;CONCLUDED;Telefone
MOCK_ORD_10367;CUST_5647;04/05/2024 12:09;64,18;CONCLUDED;iFood
MOCK_ORD_10368;CUST_4199;07/01/2025 16:06;24,18;CONCLUDED;iFood
MOCK_ORD_10369;CUST_4354;18/11/2023 20:08;322,69;CONCLUDED;Telefone
MOCK_ORD_10370;CUST_4149;11/08/2024 12:14;48,47;DISPATCHED;WhatsApp
MOCK_ORD_10371;CUST_9667;26/12/2024 10:31;175,49;CONCLUDED;App Proprio
MOCK_ORD_10372;CUST_2980;09/12/2023 03:47;206,68;CONCLUDED;App Proprio
MOCK_ORD_10373;CUST_1551;04/04/2024 19:43;165,74;CONCLUDED;App Proprio
MOCK_ORD_10374;CUST_8742;01/03/2024 17:08;245,47;DISPATCHED;Telefone
MOCK_ORD_10375;CUST_6316;13/02/2025 01:47;262,08;CONCLUDED;iFood
MOCK_ORD_10376;CUST_2423;29/06/2025 17:57;103,67;CONCLUDED;App Proprio
MOCK_ORD_10377;CUST_4302;03/10/2024 04:31;153,65;CONCLUDED;Website
MOCK_ORD_10378;CUST_1609;10/09/2025 00:07;33,97;DISPATCHED;App Proprio
MOCK_ORD_10379;CUST_7630;17/12/2023 21:43;183,1;CANCELED;Website
MOCK_ORD_10380;CUST_9980;29/06/2024 12:59;174,05;CONCLUDED;WhatsApp
MOCK_ORD_10381;CUST_7257;14/01/2024 22:43;234,11;CONCLUDED;App Proprio
MOCK_ORD_10382;CUST_3047;06/03/2024 00:12;345,88;CANCELED;Website
MOCK_ORD_10383;CUST_7661;26/05/2025 13:17;176,22;CANCELED;WhatsApp
MOCK_ORD_10384;CUST_1098;06/11/2024 22:38;296,67;CONCLUDED;WhatsApp
MOCK_ORD_10385;CUST_9067;05/08/2024 08:38;279,26;CONCLUDED;iFood
MOCK_ORD_10386;CUST_6706;09/08/2024 22:27;118,79;CONCLUDED;Telefone
MOCK_ORD_10387;CUST_5647;14/07/2024 06:02;327,18;DISPATCHED;iFood
MOCK_ORD_10388;CUST_1799;25/05/2025 07:04;115,34;CONCLUDED;Website
MOCK_ORD_10389;CUST_8851;16/02/2025 00:08;90,06;CONCLUDED;WhatsApp
MOCK_ORD_10390;CUST_7729;07/09/2025 05:48;77,33;CONCLUDED;App Proprio
MOCK_ORD_10391;CUST_1857;04/12/2023 16:34;21,89;CONCLUDED;Telefone
MOCK_ORD_10392;CUST_8851;06/11/2023 23:51;282,82;CONCLUDED;iFood
MOCK_ORD_10393;CUST_8824;04/08/2024 13:55;102,47;CONCLUDED;iFood
MOCK_ORD_10394;CUST_7182;01/07/2024 11:28;115,16;CONCLUDED;Website
MOCK_ORD_10395;CUST_3084;27/02/2025 14:07;83,75;CANCELED;WhatsApp
MOCK_ORD_10396;CUST_6257;24/12/2024 04:21;160,85;DISPATCHED;Telefone
MOCK_ORD_10397;CUST_2490;02/07/2025 21:41;140,38;CONCLUDED;Telefone
MOCK_ORD_10398;CUST_8554;29/11/2023 23:03;249,23;CONCLUDED;Website
MOCK_ORD_10399;CUST_1359;14/07/2024 03:37;121,84;CANCELED;Telefone
MOCK_ORD_10400;CUST_7308;03/05/2025 14:48;292,36;DISPATCHED;Website
MOCK_ORD_10401;CUST_4663;11/05/2025 10:31;264,23;CONCLUDED;App Proprio
MOCK_ORD_10402;CUST_7246;04/03/2024 16:00;218,81;DISPATCHED;Website
MOCK_ORD_10403;CUST_9067;09/12/2024 03:19;133,08;DISPATCHED;WhatsApp
MOCK_ORD_10404;CUST_4576;15/02/2024 13:16;197,45;CONCLUDED;iFood
MOCK_ORD_10405;CUST_9221;26/07/2024 04:32;217,21;CONCLUDED;iFood
MOCK_ORD_10406;CUST_5912;25/07/2024 08:16;68,97;CANCELED;Website
MOCK_ORD_10407;CUST_4729;23/04/2025 01:59;32,48;CANCELED;App Proprio
MOCK_ORD_10408;CUST_8878;22/05/2025 08:54;35,7;CONCLUDED;Website
MOCK_ORD_10409;CUST_5078;19/01/2025 13:27;170,82;CONCLUDED;Telefone
MOCK_ORD_10410;CUST_5658;19/01/2024 15:28;139,31;CONCLUDED;Website
MOCK_ORD_10411;CUST_4902;07/09/2025 03:33;44,12;CANCELED;App Proprio
MOCK_ORD_10412;CUST_1346;30/06/2024 20:06;181,12;CANCELED;WhatsApp
MOCK_ORD_10413;CUST_2197;17/01/2025 16:34;345,22;CANCELED;App Proprio
MOCK_ORD_10414;CUST_3207;04/06/2025 16:29;134,12;CONCLUDED;App Proprio
MOCK_ORD_10415;CUST_6133;23/09/2024 23:37;136,72;CONCLUDED;iFood
MOCK_ORD_10416;CUST_7630;02/12/2024 08:26;193,09;CONCLUDED;Website
MOCK_ORD_10417;CUST_7598;27/12/2024 21:21;127,68;DISPATCHED;Telefone
MOCK_ORD_10418;CUST_7836;04/10/2024 07:47;102,23;DISPATCHED;App Proprio
MOCK_ORD_10419;CUST_4945;30/01/2025 19:13;36,98;CONCLUDED;Telefone
MOCK_ORD_10420;CUST_2490;28/12/2024 22:43;303,41;CONCLUDED;iFood
MOCK_ORD_10421;CUST_2624;01/06/2025 17:27;342,76;CONCLUDED;Website
MOCK_ORD_10422;CUST_4587;20/05/2024 19:47;26,88;DISPATCHED;WhatsApp
MOCK_ORD_10423;CUST_7022;21/10/2025 22:00;308,72;CONCLUDED;Telefone
MOCK_ORD_10424;CUST_4546;02/02/2024 05:53;282,99;CONCLUDED;App Proprio
MOCK_ORD_10425;CUST_6415;07/07/2025 23:49;143,32;CONCLUDED;iFood
MOCK_ORD_10426;CUST_2826;25/07/2025 16:30;199,41;CONCLUDED;iFood
MOCK_ORD_10427;CUST_3798;09/02/2024 08:14;159,97;CONCLUDED;Website
MOCK_ORD_10428;CUST_9980;24/10/2025 15:12;175,76;CONCLUDED;Telefone
MOCK_ORD_10429;CUST_5042;25/04/2024 18:49;147,21;DISPATCHED;App Proprio
MOCK_ORD_10430;CUST_8681;29/03/2024 07:22;326,96;CONCLUDED;App Proprio
MOCK_ORD_10431;CUST_4045;29/09/2024 12:12;165,53;CONCLUDED;Website
MOCK_ORD_10432;CUST_5461;02/10/2025 18:45;342,09;CONCLUDED;iFood
MOCK_ORD_10433;CUST_1504;16/01/2024 08:50;341,98;DISPATCHED;iFood
MOCK_ORD_10434;CUST_1877;02/09/2025 21:40;246,37;CONCLUDED;Telefone
MOCK_ORD_10435;CUST_6889;10/03/2025 08:15;199,59;CONCLUDED;WhatsApp
MOCK_ORD_10436;CUST_3408;22/02/2024 14:59;199,4;CONCLUDED;Website
MOCK_ORD_10437;CUST_6458;26/04/2024 05:57;231,35;CONCLUDED;Website
MOCK_ORD_10438;CUST_5349;10/11/2024 05:30;37,13;CONCLUDED;WhatsApp
MOCK_ORD_10439;CUST_9544;21/12/2024 05:22;84,08;CONCLUDED;App Proprio
MOCK_ORD_10440;CUST_9667;20/08/2024 01:02;289,49;CONCLUDED;App Proprio
MOCK_ORD_10441;CUST_9134;26/11/2024 06:44;262,73;CANCELED;Telefone
MOCK_ORD_10442;CUST_2694;28/02/2025 02:45;148,92;CONCLUDED;Website
MOCK_ORD_10443;CUST_4606;06/07/2024 13:44;340,05;CANCELED;App Proprio
MOCK_ORD_10444;CUST_6252;12/04/2025 17:28;267,87;CONCLUDED;App Proprio
MOCK_ORD_10445;CUST_2072;29/05/2024 19:07;341,34;DISPATCHED;WhatsApp
MOCK_ORD_10446;CUST_3013;16/03/2025 13:27;325,41;CONCLUDED;WhatsApp
MOCK_ORD_10447;CUST_6156;12/07/2024 09:32;304,32;CANCELED;Website
MOCK_ORD_10448;CUST_7158;04/10/2024 15:26;185,61;CONCLUDED;iFood
MOCK_ORD_10449;CUST_4991;16/10/2024 05:04;101,57;CONCLUDED;Telefone
MOCK_ORD_10450;CUST_5828;10/04/2024 07:00;170,19;CONCLUDED;WhatsApp
MOCK_ORD_10451;CUST_6126;16/09/2024 13:57;341,46;CONCLUDED;Website
MOCK_ORD_10452;CUST_5102;18/09/2025 20:26;226,82;CONCLUDED;iFood
MOCK_ORD_10453;CUST_6872;03/07/2024 21:21;222,31;CONCLUDED;Website
MOCK_ORD_10454;CUST_5647;10/10/2025 06:03;256,33;CONCLUDED;Website
MOCK_ORD_10455;CUST_7022;08/04/2024 10:41;28,42;DISPATCHED;WhatsApp
MOCK_ORD_10456;CUST_3524;15/05/2025 21:49;152,96;DISPATCHED;Website
MOCK_ORD_10457;CUST_2449;01/09/2024 02:10;107,72;CONCLUDED;App Proprio
MOCK_ORD_10458;CUST_4354;04/09/2025 00:59;129,17;CONCLUDED;App Proprio
MOCK_ORD_10459;CUST_8851;02/09/2024 13:08;171,07;CANCELED;WhatsApp
MOCK_ORD_10460;CUST_3871;31/08/2025 04:12;27,41;CANCELED;WhatsApp
MOCK_ORD_10461;CUST_1877;21/08/2025 15:33;227,25;CONCLUDED;Website
MOCK_ORD_10462;CUST_1632;25/09/2025 16:49;314,14;CONCLUDED;App Proprio
MOCK_ORD_10463;CUST_2370;17/07/2025 12:51;154,55;CONCLUDED;App Proprio
MOCK_ORD_10464;CUST_5064;14/03/2025 04:23;191,05;CONCLUDED;Telefone
MOCK_ORD_10465;CUST_4045;11/07/2024 21:24;17,14;CONCLUDED;App Proprio
MOCK_ORD_10466;CUST_6221;16/06/2025 06:28;264,05;CANCELED;Website
MOCK_ORD_10467;CUST_8711;14/08/2025 10:18;80,02;DISPATCHED;Website
MOCK_ORD_10468;CUST_9067;20/10/2024 16:38;143,96;CONCLUDED;WhatsApp
MOCK_ORD_10469;CUST_8551;29/12/2023 05:56;325,84;CONCLUDED;Website
MOCK_ORD_10470;CUST_8516;18/06/2025 22:36;268,56;CONCLUDED;Telefone
MOCK_ORD_10471;CUST_2406;11/03/2025 20:56;68,81;CONCLUDED;iFood
MOCK_ORD_10472;CUST_5692;26/04/2024 23:47;194,46;CANCELED;WhatsApp
MOCK_ORD_10473;CUST_4203;06/01/2025 16:31;51,25;CONCLUDED;WhatsApp
MOCK_ORD_10474;CUST_5102;14/03/2024 17:28;40,29;CONCLUDED;Telefone
MOCK_ORD_10475;CUST_9755;01/06/2024 23:28;211,7;CANCELED;WhatsApp
MOCK_ORD_10476;CUST_5102;22/09/2024 05:26;325,19;DISPATCHED;iFood
MOCK_ORD_10477;CUST_3651;26/07/2024 09:53;280,57;DISPATCHED;Telefone
MOCK_ORD_10478;CUST_7758;11/04/2025 20:13;136,42;CANCELED;iFood
MOCK_ORD_10479;CUST_3368;13/08/2025 22:28;49,3;CONCLUDED;Website
MOCK_ORD_10480;CUST_4801;12/03/2024 08:45;88,77;DISPATCHED;iFood
MOCK_ORD_10481;CUST_8298;09/05/2024 17:52;326,66;CONCLUDED;Telefone
MOCK_ORD_10482;CUST_1877;26/07/2025 12:02;296,59;CANCELED;iFood
MOCK_ORD_10483;CUST_6847;31/01/2024 08:26;228,21;CONCLUDED;iFood
MOCK_ORD_10484;CUST_2370;24/01/2025 06:29;202,15;CANCELED;Telefone
MOCK_ORD_10485;CUST_3999;28/01/2024 06:52;127,98;CONCLUDED;iFood
MOCK_ORD_10486;CUST_3919;12/03/2024 06:51;74,73;CANCELED;Website
MOCK_ORD_10487;CUST_8418;30/04/2025 14:19;285,75;CANCELED;App Proprio
MOCK_ORD_10488;CUST_9285;07/08/2024 17:01;265,04;CONCLUDED;Website
MOCK_ORD_10489;CUST_6638;26/01/2025 20:12;104,13;CONCLUDED;iFood
MOCK_ORD_10490;CUST_4733;04/07/2025 15:49;206,67;CONCLUDED;iFood
MOCK_ORD_10491;CUST_9950;01/12/2023 17:42;178,14;CONCLUDED;Website
MOCK_ORD_10492;CUST_5551;15/10/2024 11:40;20,62;CONCLUDED;Website
MOCK_ORD_10493;CUST_4837;02/10/2024 19:11;156,63;CANCELED;Website
MOCK_ORD_10494;CUST_5079;11/12/2024 12:46;131,13;CONCLUDED;WhatsApp
MOCK_ORD_10495;CUST_4920;26/07/2025 20:56;325,26;CONCLUDED;App Proprio
MOCK_ORD_10496;CUST_4018;23/11/2023 06:58;88,81;DISPATCHED;WhatsApp
MOCK_ORD_10497;CUST_7311;11/09/2024 09:18;165,89;CONCLUDED;Website
MOCK_ORD_10498;CUST_6156;27/03/2024 09:37;33,19;CONCLUDED;Telefone
MOCK_ORD_10499;CUST_4126;09/05/2025 16:13;152,44;CANCELED;WhatsApp
MOCK_ORD_10500;CUST_6149;29/07/2024 23:36;281,14;CANCELED;iFood
MOCK_ORD_10501;CUST_3013;02/08/2025 22:40;297,46;CONCLUDED;Telefone
MOCK_ORD_10502;CUST_1043;25/02/2024 02:09;42,19;CONCLUDED;App Proprio
MOCK_ORD_10503;CUST_8565;03/09/2024 14:42;157,35;CANCELED;Telefone
MOCK_ORD_10504;CUST_3076;21/06/2025 10:46;208,81;DISPATCHED;WhatsApp
MOCK_ORD_10505;CUST_7914;07/07/2024 21:25;124,32;CONCLUDED;Website
MOCK_ORD_10506;CUST_6159;02/11/2024 18:11;329,34;CANCELED;Telefone
MOCK_ORD_10507;CUST_3798;22/12/2023 23:22;110,1;CONCLUDED;Telefone
MOCK_ORD_10508;CUST_6821;06/10/2025 11:06;37,88;CONCLUDED;Website
MOCK_ORD_10509;CUST_3974;08/07/2025 15:12;304,5;CONCLUDED;iFood
MOCK_ORD_10510;CUST_2067;23/06/2025 22:49;167,27;CONCLUDED;Website
MOCK_ORD_10511;CUST_4371;16/09/2024 04:23;321,14;CONCLUDED;Website
MOCK_ORD_10512;CUST_6571;17/09/2025 04:34;244,88;DISPATCHED;Telefone
MOCK_ORD_10513;CUST_8658;23/07/2025 06:50;272,01;CONCLUDED;iFood
MOCK_ORD_10514;CUST_9340;18/07/2025 07:06;20,5;CONCLUDED;iFood
MOCK_ORD_10515;CUST_3153;27/06/2025 08:04;304,66;DISPATCHED;WhatsApp
MOCK_ORD_10516;CUST_6262;14/09/2025 05:49;27,0;CONCLUDED;Telefone
MOCK_ORD_10517;CUST_2114;05/03/2024 17:13;284,57;CONCLUDED;iFood
MOCK_ORD_10518;CUST_9960;22/05/2024 23:17;132,87;CANCELED;Website
MOCK_ORD_10519;CUST_9149;12/05/2024 12:36;342,05;CONCLUDED;Telefone
MOCK_ORD_10520;CUST_3921;09/05/2025 06:12;203,57;CANCELED;App Proprio
MOCK_ORD_10521;CUST_4959;15/10/2025 08:49;85,92;CONCLUDED;WhatsApp
MOCK_ORD_10522;CUST_2513;02/06/2025 08:38;238,59;CONCLUDED;App Proprio
MOCK_ORD_10523;CUST_4417;26/09/2024 01:03;324,35;CONCLUDED;iFood
MOCK_ORD_10524;CUST_2197;16/08/2025 02:46;18,66;DISPATCHED;Telefone
MOCK_ORD_10525;CUST_9590;24/01/2025 18:23;44,13;CONCLUDED;WhatsApp
MOCK_ORD_10526;CUST_7742;13/05/2025 17:28;34,62;CANCELED;Website
MOCK_ORD_10527;CUST_1320;15/01/2024 04:31;238,1;CONCLUDED;App Proprio
MOCK_ORD_10528;CUST_6415;03/12/2023 21:55;223,89;CONCLUDED;iFood
MOCK_ORD_10529;CUST_3456;16/05/2024 05:13;346,5;CONCLUDED;Website
MOCK_ORD_10530;CUST_9146;23/04/2024 02:16;169,12;CONCLUDED;App Proprio
MOCK_ORD_10531;CUST_7742;16/01/2024 11:45;121,66;CONCLUDED;Telefone
MOCK_ORD_10532;CUST_7575;16/09/2024 05:10;47,67;CONCLUDED;WhatsApp
MOCK_ORD_10533;CUST_1259;02/09/2024 04:11;104,64;CANCELED;Telefone
MOCK_ORD_10534;CUST_2624;19/11/2023 11:34;183,55;CONCLUDED;Website
MOCK_ORD_10535;CUST_9903;07/06/2024 07:07;126,8;CONCLUDED;WhatsApp
MOCK_ORD_10536;CUST_4430;29/06/2025 16:27;157,37;CANCELED;iFood
MOCK_ORD_10537;CUST_7308;10/07/2024 13:16;93,5;CONCLUDED;WhatsApp
MOCK_ORD_10538;CUST_1551;06/05/2024 07:57;309,19;CONCLUDED;App Proprio
MOCK_ORD_10539;CUST_8878;07/03/2025 09:19;61,26;CONCLUDED;Website
MOCK_ORD_10540;CUST_6458;30/07/2025 04:23;267,97;CONCLUDED;App Proprio
MOCK_ORD_10541;CUST_9103;31/05/2024 21:53;226,95;DISPATCHED;iFood
MOCK_ORD_10542;CUST_8565;18/08/2025 05:29;198,25;CONCLUDED;Website
MOCK_ORD_10543;CUST_3524;28/02/2024 17:47;256,5;CONCLUDED;Telefone
MOCK_ORD_10544;CUST_1043;11/09/2024 18:57;18,06;CONCLUDED;iFood
MOCK_ORD_10545;CUST_4132;29/07/2024 21:39;194,9;CONCLUDED;App Proprio
MOCK_ORD_10546;CUST_1320;08/06/2024 09:28;162,76;DISPATCHED;Telefone
MOCK_ORD_10547;CUST_1098;11/01/2025 09:26;267,97;CANCELED;Telefone
MOCK_ORD_10548;CUST_7515;28/05/2025 00:53;105,67;DISPATCHED;Telefone
MOCK_ORD_10549;CUST_3919;13/10/2025 08:17;209,83;CONCLUDED;iFood
MOCK_ORD_10550;CUST_6221;10/03/2024 05:51;88,13;CONCLUDED;iFood
MOCK_ORD_10551;CUST_7182;04/11/2024 09:22;49,12;DISPATCHED;iFood
MOCK_ORD_10552;CUST_7246;11/04/2025 16:14;150,14;CONCLUDED;App Proprio
MOCK_ORD_10553;CUST_6073;09/08/2025 03:26;251,23;CONCLUDED;iFood
MOCK_ORD_10554;CUST_2706;30/01/2024 05:40;314,08;CONCLUDED;Telefone
MOCK_ORD_10555;CUST_8117;25/04/2025 22:13;266,53;CONCLUDED;Telefone
MOCK_ORD_10556;CUST_4113;28/11/2024 22:47;299,27;CONCLUDED;WhatsApp
MOCK_ORD_10557;CUST_7452;23/04/2024 07:05;92,54;CANCELED;Telefone
MOCK_ORD_10558;CUST_8087;17/02/2025 13:47;47,78;CONCLUDED;Website
MOCK_ORD_10559;CUST_2696;02/06/2025 19:56;123,72;CONCLUDED;WhatsApp
MOCK_ORD_10560;CUST_6262;25/03/2025 18:15;128,37;CONCLUDED;iFood
MOCK_ORD_10561;CUST_3629;31/05/2024 10:23;335,31;CONCLUDED;Telefone
MOCK_ORD_10562;CUST_4417;22/05/2024 11:48;253,24;CONCLUDED;Website
MOCK_ORD_10563;CUST_5828;16/07/2025 17:28;58,59;CONCLUDED;Telefone
MOCK_ORD_10564;CUST_7266;19/01/2025 05:06;258,7;CONCLUDED;App Proprio
MOCK_ORD_10565;CUST_6125;07/03/2024 00:12;24,8;CONCLUDED;iFood
MOCK_ORD_10566;CUST_9912;20/12/2023 16:54;283,34;CONCLUDED;iFood
MOCK_ORD_10567;CUST_5185;21/12/2023 15:01;204,78;CONCLUDED;App Proprio
MOCK_ORD_10568;CUST_4149;29/12/2024 08:07;246,37;CONCLUDED;iFood
MOCK_ORD_10569;CUST_3773;26/02/2024 14:15;224,45;DISPATCHED;iFood
MOCK_ORD_10570;CUST_3777;14/11/2024 09:03;311,17;CONCLUDED;WhatsApp
MOCK_ORD_10571;CUST_6257;12/12/2023 16:48;89,89;DISPATCHED;WhatsApp
MOCK_ORD_10572;CUST_5281;12/09/2025 18:59;314,83;CONCLUDED;App Proprio
MOCK_ORD_10573;CUST_7575;25/09/2025 21:47;210,16;DISPATCHED;WhatsApp
MOCK_ORD_10574;CUST_6571;18/03/2025 23:43;68,35;CONCLUDED;Telefone
MOCK_ORD_10575;CUST_6573;27/09/2024 01:39;113,04;CONCLUDED;Telefone
MOCK_ORD_10576;CUST_3076;23/03/2025 05:01;152,41;CONCLUDED;iFood
MOCK_ORD_10577;CUST_4683;20/07/2025 04:06;45,62;CONCLUDED;iFood
MOCK_ORD_10578;CUST_1374;29/05/2024 04:13;337,68;DISPATCHED;iFood
MOCK_ORD_10579;CUST_6573;07/08/2025 02:22;224,79;CANCELED;App Proprio
MOCK_ORD_10580;CUST_9969;27/01/2025 16:48;343,1;CONCLUDED;App Proprio
MOCK_ORD_10581;CUST_3919;21/05/2025 11:04;116,7;CONCLUDED;Telefone
MOCK_ORD_10582;CUST_7630;06/09/2025 02:22;277,58;DISPATCHED;Telefone
MOCK_ORD_10583;CUST_5702;16/08/2025 16:04;320,52;CONCLUDED;Website
MOCK_ORD_10584;CUST_2502;13/10/2025 03:02;312,65;DISPATCHED;App Proprio
MOCK_ORD_10585;CUST_6458;18/06/2024 18:00;209,01;DISPATCHED;Telefone
MOCK_ORD_10586;CUST_6900;22/05/2025 05:53;153,51;CONCLUDED;Website
MOCK_ORD_10587;CUST_2087;22/01/2025 13:16;240,49;CONCLUDED;Website
MOCK_ORD_10588;CUST_5064;08/03/2025 04:17;270,51;CONCLUDED;App Proprio
MOCK_ORD_10589;CUST_1877;18/12/2023 23:54;58,39;CONCLUDED;App Proprio
MOCK_ORD_10590;CUST_5551;16/06/2025 12:35;148,48;CONCLUDED;App Proprio
MOCK_ORD_10591;CUST_6221;07/04/2024 23:47;250,51;CONCLUDED;WhatsApp
MOCK_ORD_10592;CUST_7055;26/12/2024 20:49;57,68;CONCLUDED;Telefone
MOCK_ORD_10593;CUST_1884;02/12/2023 09:57;193,01;DISPATCHED;iFood
MOCK_ORD_10594;CUST_6133;30/08/2024 13:24;315,34;CONCLUDED;Telefone
MOCK_ORD_10595;CUST_7434;15/01/2024 00:34;297,78;DISPATCHED;Telefone
MOCK_ORD_10596;CUST_2507;15/01/2024 22:10;230,21;CONCLUDED;WhatsApp
MOCK_ORD_10597;CUST_4946;03/07/2025 07:35;148,87;CONCLUDED;Website
